,created_at_KST,masked_id,full_url,masked_text,media_media_url_https,urls_expanded_url,is_retweeted_by
1662,2024-12-22 03:15:34+09:00,*********,https://twitter.com/tokkicomrade/status/1870533585708761320,사실 광화문 수준에서는 말할 필요가 없다고 생각했는데 남태령 상황 보고 이건 장기전인 동시에 국지전으로 곳곳에서 일어날 것으로 보이는지라 말해두는 것: 시위진압에서 깃발은 경찰에게 우선순위가 되니 언제 어디서든 위험한 상황…,False,False,다람쥐동무
1661,2024-12-22 03:15:39+09:00,*********,https://twitter.com/tokkicomrade/status/1870533609029091495,"그래도 좀 평화로운 수준이면 경찰이 소속단위를 확인 후 깃발내리면 보내주겠다 수준에서 그칠 수도 있어요 다만 깃발을 타깃으로 와서 깃대 부수고 위협하거나 폭행할 수 있으니... 물론 요즘식 깃발은 ""우리는 우리 의지로 나왔…",False,False,다람쥐동무
167,2024-12-22 03:15:41+09:00,반짝,https://twitter.com/jeeroo6/status/1870533614385107267,180만 원이고 근처 사시는 중년여성 2인이 쏘신다고 https://t.co/v6hmquXmTP,False,['https://x.com/Estel_Eldalieva/status/1870533015425986586'],
94,2024-12-22 03:18:13+09:00,**************,https://twitter.com/oxovpice/status/1870534253672612232,"너무 차가운 길이고
너무 늦은 시간이고
너무 늦은 식사입니다..
나라가 이러면 안되는거지요
이래서는 안되는거지요",False,False,둥글벅적
409,2024-12-22 03:20:40+09:00,야옹뉴스,https://twitter.com/Ryam_nb/status/1870534868138082448,근데 진짜 그만주셔도 될거같아요 지금 음식 좀 남는거같은데 이거 어케 처리해ㅜㅠㅠㅠ https://t.co/7uHseNGkZT,False,['https://x.com/suika_0209/status/1870533208825323838'],
821,2024-12-22 03:22:47+09:00,천고마비,https://twitter.com/mabi_relru/status/1870535401984909410,"남태령 마을회관 2층 여자화장실에 휴지 두고왔어요 필요하신 분들 뜯어쓰셔요~ 남으면 그.. 뭐야.. 회관에서 쓰셔도(ㅠ 저거밖에없대..
와중 계산하는데 뒤에 있던 젊은 남경찰이 사복입은 남자랑 얘기하면서 글케 입으니까 '저쪽' 같다고 사오십대에 좌파들이 많으니까~ 이지랄함 쟤들 자의라니까요 https://t.co/CU7tq3wytA",['https://pbs.twimg.com/media/GfV6B5zbQAElGkY.jpg'],False,
820,2024-12-22 03:24:55+09:00,*******,https://twitter.com/mabi_relru/status/1870535940101513689,"아~~~
눈녹은길에편~안~하게방패들고서계시고
시민들은빙판길로지나가게하시네
이게 2024년 경찰들이래 https://t.co/5XESuK5Iov","['https://pbs.twimg.com/media/GfUyyw0aMAA6nyO.jpg', 'https://pbs.twimg.com/media/GfUyyw0bgAACnz9.jpg']",False,천고마비
407,2024-12-22 03:27:52+09:00,*************,https://twitter.com/Ryam_nb/status/1870536682329817518,"각지에서 음식 보내주신 분들께 감사인사!
”잘 먹었습니다!“ https://t.co/5ff5YRGbZa",['https://pbs.twimg.com/ext_tw_video_thumb/1870533637231546368/pu/img/BIsWsccWRoP1XAE2.jpg'],False,야옹뉴스
41,2024-12-22 03:28:31+09:00,************,https://twitter.com/milletian_all/status/1870536844020273473,지금 경찰 이야기 들으니 3교대로 밤샌데요.. 오늘 밤에 남태령-사당 안 열어줄 것 같아요. 일찍 일어나시는 분들 와주시면 힘이 될 듯. 날이 너무 추워서 오래계신 분들 너무 힘들듯요. 우리도 교대하면 좋을 듯. ht…,False,False,밀레니얼코끼리
40,2024-12-22 03:28:36+09:00,******,https://twitter.com/milletian_all/status/1870536868196229354,"@남태령에 계시는 분들📷트럭쪽 의료지원📷📷대열 뒤쪽에 구급차📷📷남태령마을회관 화장실 개방📷📷정각사 여성화장실 개방📷+남태령역 안쪽!!!!!참고하시어 건강에 유의하셨으면 좋겠습니다 특히 저체온증은 초기대응이 중요합니다

전농TV…",False,False,밀레니얼코끼리
406,2024-12-22 03:28:47+09:00,야옹뉴스,https://twitter.com/Ryam_nb/status/1870536910902579301,ㅇㄴ 니들도 집에 가랬더니 지들만 들어가네 이 개새끼들아ㅏㅏ https://t.co/joU0Aqf2Mg,False,['https://x.com/ontheearth01/status/1870528135101665676'],
39,2024-12-22 03:29:23+09:00,**********,https://twitter.com/milletian_all/status/1870537061603910004,"동료 시민분들 덕에 남태령역에서 시위하는 분들 모두 식사했습니다. 감사합니다.

식품 들어온 것들 : 피자, 김밥, 커피, 유자차, 선지국밥, 햄버거, 타코야끼, 고기국수

30분 후 들어올 예정인 것 : 어묵 500인분…",False,False,밀레니얼코끼리
819,2024-12-22 03:31:07+09:00,**********,https://twitter.com/mabi_relru/status/1870537501586423879,"동료 시민분들 덕에 남태령역에서 시위하는 분들 모두 식사했습니다. 감사합니다.

식품 들어온 것들 : 피자, 김밥, 커피, 유자차, 선지국밥, 햄버거, 타코야끼, 고기국수

30분 후 들어올 예정인 것 : 어묵 500인분…",False,False,천고마비
818,2024-12-22 03:31:25+09:00,***********,https://twitter.com/mabi_relru/status/1870537575137755556,"""아니라고했다 경찰부른다진짜로"" 밈이 오늘부로 사망을 했습니다
경찰들 사당ic 막느라 못온다고 하십니다",False,False,천고마비
38,2024-12-22 03:31:55+09:00,**********,https://twitter.com/milletian_all/status/1870537702724325872,절 쪽에 핸드폰 충전해주시는 트럭 있어요! 쓰레기 모아둔 곳 맞은편이고 커피 타주시는 곳이랑 같은 곳입니다 급한 분은 찾아가세요 🥹,False,False,밀레니얼코끼리
37,2024-12-22 03:32:32+09:00,***********,https://twitter.com/milletian_all/status/1870537856743293119,밀레시안은 모두를 지켜.... 🥹🎂 https://t.co/2mKg8RCyGS,['https://pbs.twimg.com/ext_tw_video_thumb/1870530103526203393/pu/img/TXSEwzaBS0zeJvbH.jpg'],False,밀레니얼코끼리
817,2024-12-22 03:32:42+09:00,*********,https://twitter.com/mabi_relru/status/1870537899906850960,"서울경찰청 게시판링크

해당 게시판에 남태령과 사당IC를 막은 경찰 차벽을 당장 물리고, 차벽설치가 위헌임이 이미 2011년에 헌재에서 판결이 났음에도, 헌법을 무시하는 경찰에 대한 항의와 책임자에 대한 처벌 및 사과를 요…",False,False,천고마비
816,2024-12-22 03:32:49+09:00,*******,https://twitter.com/mabi_relru/status/1870537929149522248,@@ 님들에게 음료랑 음식은 정말 감사한데 이제 괜찮고!!!!(너무감사해요) 다들 광화문 시위 다녀온 이후 오신 분들이 대부분이라 핸드폰 배터리 이슈가 심한것같아요 갠찮다면... 아침에 오신다면 보조배터리 옆분에게 빌려주세요.…,False,False,천고마비
815,2024-12-22 03:32:56+09:00,******,https://twitter.com/mabi_relru/status/1870537958081925269,ㅠㅠㅠㅠ 연락 안 되어서 걱정되는데....... 잠들지만 않으셨음 좋겠는데... 혹시 현장에 졸고 있는 사람 보이면 꼭 깨워주세요... 밖에서 잠들면 안돼요...슬슬 핫팩만으론 힘들건데 담요같은거 가지고 있는 사람도 적을거고..…,False,False,천고마비
814,2024-12-22 03:33:11+09:00,***********,https://twitter.com/mabi_relru/status/1870538020761510120,심야/새벽 시위 가시는 분들께...만일 지친/배고픈/졸린 것 같으면 심호흡 한 번 하면서 30초만이라도 차분히 생각해보세요. 기력이 없는 거라면 몇 시간이라도 눈 붙이고 따뜻한 거 먹은 다음에 출발하셔야 합니다. 다른…,False,False,천고마비
813,2024-12-22 03:33:19+09:00,********,https://twitter.com/mabi_relru/status/1870538052361506852,"집단의 압력이 얼마나 무겁고 어두우며 개인의 선함이란 얼마나 작고도 반짝이는지...
낡고 닳아도 고결한 것이 선함이고 존재하기에 아름다운 것이 양심이며 우리는 시선이 닿는 일면 만을 보고 있지만 그 너머에는 어떠한 가치가 존…",False,False,천고마비
36,2024-12-22 03:33:30+09:00,밀레니얼코끼리,https://twitter.com/milletian_all/status/1870538099228590135,"RT @milletian_all: ■ 전국밀레시안협회 해시태그 이벤트
#전국밀레시안협회
목격한 깃발 사진, 응원메세지, 응원봉 구매자 등 해당 해시태그를 활용하여 업로드해주신 모든 분들 중 1분을 추첨하여
(깃발/응원봉 A타입 (색상 랜덤)) 을 드…",False,False,
1658,2024-12-22 03:34:00+09:00,*********,https://twitter.com/tokkicomrade/status/1870538226211168376,사람들이 다 알면 중간에 보아라 힘차게 (당차게!) 진군하는 신새벽에 (가열차게!) 이런것도 좀 할텐데 ㅋㅋㅋㅋㅋㅋㅋ,False,False,다람쥐동무
1657,2024-12-22 03:34:31+09:00,**********,https://twitter.com/tokkicomrade/status/1870538355039228279,"민중의 노래

일반 집회 : 너는 듣고있는가 분노한 민중의 노래
&gt;&gt;&gt;&gt;&gt;&gt; 전농 : 어둠에 찬 반도의 땅 피에 젖은 싸움터에 &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;",False,False,다람쥐동무
1656,2024-12-22 03:34:52+09:00,*********,https://twitter.com/tokkicomrade/status/1870538445095088431,"광화문에서 시위: 가능하지
시청앞에서 시위: 가능하지
국회앞에서 시위: 어...해볼게...?
남태령에서 시위: 예???

이렇게 한국 시위역사가 오늘 또 새로 쓰이고",False,False,다람쥐동무
1655,2024-12-22 03:35:11+09:00,**********,https://twitter.com/tokkicomrade/status/1870538523503366600,사회자분 캔디나올때랑 바위처럼받을때랑 텐션이다르심 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False,False,다람쥐동무
1166,2024-12-22 03:36:15+09:00,********,https://twitter.com/eddiethepuff/status/1870538792018546864,"오세훈이가 남태령에 농민들 고립시킨거 진짜 개멍청한 선택인듯
냅뒀으면 광화문 집회 참여하고 해산했을건데 저래놓으니 지금 여성이, 퀴어가, 문인이, 예술가가, 오타쿠가, 학생들이 농민과 연대하러 달려갔잖냐
이런 동지애는 쉬이…",False,False,포롱포롱
812,2024-12-22 03:37:53+09:00,향연,https://twitter.com/mabi_relru/status/1870539202515111993,"[🚨🔥📢전봉준투쟁단트랙터대행진 집회보장요구 국민신문고 두들기기]

국민신문고: https://t.co/N7tWW8aS7C

민원발생지역 “해당없음 ✔️”

제목 본문에 폭력경찰에 하시고 싶으신 말씀 자유롭게 적어주세요!!…",False,['http://epeople.go.kr'],천고마비
811,2024-12-22 03:37:58+09:00,*************,https://twitter.com/mabi_relru/status/1870539222782017880,전농 트랙터 투쟁단의 신청곡! 남행열차!! https://t.co/DBannM2ufv,['https://pbs.twimg.com/ext_tw_video_thumb/1870538116366577664/pu/img/hOWiwfmCNB0Z_Gue.jpg'],False,천고마비
1144,2024-12-22 03:38:07+09:00,향연,https://twitter.com/cai_hua__/status/1870539259373097291,대오가 다시 위쪽으로 올라왔고 충돌/대치상황 없도록 정리중입니다. 경찰 대치도 소당상태입니다. 경찰 차벽 근처에 계신분들은 방배동 산190-2 이쪽으로 조금 올라와주세요!! https://t.co/T0sZCkKx1W,['https://pbs.twimg.com/media/GfV6uKNasAAdC_L.jpg'],False,뀨왕
810,2024-12-22 03:38:15+09:00,******,https://twitter.com/mabi_relru/status/1870539294999490651,"개새끼들 소식을 듣고 출동하는 것이 경찰이 아닌 민주노총이란 것…
그리고 그 개새끼들이 경찰이란 것…",False,False,천고마비
403,2024-12-22 03:40:15+09:00,************,https://twitter.com/Ryam_nb/status/1870539798144028733,얘들아!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!조금이라도! 천원이라도 좋아 열명만 모이면 만원이고 100명모이면 10만원이야!!!!! 조금씩이라도 후원해드리자 조금의 마음과 지지를 나누자!!!!! 현재…,False,False,야옹뉴스
402,2024-12-22 03:40:28+09:00,********,https://twitter.com/Ryam_nb/status/1870539850665132435,"오세훈이가 남태령에 농민들 고립시킨거 진짜 개멍청한 선택인듯
냅뒀으면 광화문 집회 참여하고 해산했을건데 저래놓으니 지금 여성이, 퀴어가, 문인이, 예술가가, 오타쿠가, 학생들이 농민과 연대하러 달려갔잖냐
이런 동지애는 쉬이…",False,False,야옹뉴스
1654,2024-12-22 03:41:13+09:00,다람쥐동무,https://twitter.com/tokkicomrade/status/1870540039786213611,"당원동지랑 있다 옆에있던 하타깃발 하나 가서

동지: 저기 노조하나가네요ㅋㅋㅋ
나: ㄱㅊ 산별 하나 남았어요 저분이랑 저랑 총연맹임 하데스타운 작아서 노조두개로커버됨",False,False,
1653,2024-12-22 03:41:25+09:00,*********,https://twitter.com/tokkicomrade/status/1870540089958498458,"일년 중 밤이 가장 길다는 이 밤에,
빛나는 응원봉과 고립된 농민들이 만나 마침내 길을 뚫는 걸,
수만의 사람들이 온라인으로 지켜봤다. 

오래도록 잊을 수 없는 밤이겠다. 
그런 밤에 읽어두면 좋을 기사. 

우리가 오늘…",False,False,다람쥐동무
401,2024-12-22 03:41:51+09:00,야옹뉴스,https://twitter.com/Ryam_nb/status/1870540202323943760,여기 이제 이용 자제해달라셧음 https://t.co/3Ylsfmkz7R,False,['https://x.com/bettejin_32/status/1870490952709878004'],
1652,2024-12-22 03:42:18+09:00,**********,https://twitter.com/tokkicomrade/status/1870540313040920754,그동안 수많은 의견이 있었지만 너무 큰 집회라 하지 못했던 것들... 중에 바위처럼 율동 가르쳐달라는 요청이 꽤 있었지만 할 수 없었는데(혼잡한 곳에서 일어나서 움직이다 보면 다칠 수 있으니) 그동안 받았던 요청사항들 전…,False,False,다람쥐동무
1651,2024-12-22 03:42:39+09:00,**********,https://twitter.com/tokkicomrade/status/1870540400316031236,전농과 전여농 선배님들이 집회시위의 레거시를 아름아름 전수해주는 것만 같다 ㅋㅋㅋㅋ,False,False,다람쥐동무
1650,2024-12-22 03:42:52+09:00,*********,https://twitter.com/tokkicomrade/status/1870540456964321444,"새벽 3시가 넘었지만 우리의 빛은 꺼지지 않고 있습니다. 각종 구호물품, 식량, 방한용품이 모이고 있습니다.
500인분의 어묵차가 오고 있고, 쉼터처럼 쓰라며 버스를 보내주겠다는 분도 계십니다. 위대한 국민들의 연대와 응원…",False,False,다람쥐동무
400,2024-12-22 03:42:57+09:00,*********,https://twitter.com/Ryam_nb/status/1870540478695014724,서울경찰들 쌀 쳐먹지 마,False,False,야옹뉴스
399,2024-12-22 03:43:15+09:00,**********,https://twitter.com/Ryam_nb/status/1870540552225386518,지들 불법 내란할때는 장갑차 군용 헬기 다 동원하더니 농업 트렉터로 농업들의 어려움을 알릴려고 시위하려니까 그거를 막고 있는게 말이 되나.. 한 사람 때문에 도대체 얼마나 많은 사람들이 추운 날씨에 고통을 받아야하는걸까..,False,False,야옹뉴스
1649,2024-12-22 03:43:19+09:00,**********,https://twitter.com/tokkicomrade/status/1870540568897769504,"남태령역 3번 출구 차벽너버 트럭 쪽 의료진 도착, 위급사항 대비중이라고 하니 아프면 바로 가세요! 서치 걸려라",False,False,다람쥐동무
1648,2024-12-22 03:43:39+09:00,향연,https://twitter.com/tokkicomrade/status/1870540653073248610,"전농 의장, 전봉준투쟁단 총대장 하원오 선생님의 트위터 친구들을 위한 영상메세지입니다!👨‍🌾💕💪🔥 https://t.co/gnV9FZdzqp",['https://pbs.twimg.com/ext_tw_video_thumb/1870527991790682112/pu/img/sx19bC1Tjv9_X99I.jpg'],False,다람쥐동무
809,2024-12-22 03:43:42+09:00,**********,https://twitter.com/mabi_relru/status/1870540668013257068,절 쪽에 핸드폰 충전해주시는 트럭 있어요! 쓰레기 모아둔 곳 맞은편이고 커피 타주시는 곳이랑 같은 곳입니다 급한 분은 찾아가세요 🥹,False,False,천고마비
35,2024-12-22 03:43:47+09:00,*******,https://twitter.com/milletian_all/status/1870540686631821591,남태령 너무 추워요 국회 앞 보다 딱 2배 춥고 광화문 보다 4배 힘들어요 모여주세요 함께 해주세요 아침이 오기 전에 가장 어두워서 무서워요 새벽을 같이 보내주세요 영상 봐주세요,False,False,밀레니얼코끼리
1143,2024-12-22 03:43:55+09:00,***********,https://twitter.com/cai_hua__/status/1870540721763254332,"""아니라고했다 경찰부른다진짜로"" 밈이 오늘부로 사망을 했습니다
경찰들 사당ic 막느라 못온다고 하십니다",False,False,뀨왕
34,2024-12-22 03:43:57+09:00,**************,https://twitter.com/milletian_all/status/1870540729036268018,"여러분들 지금 사당ic 막히는거, 아침 시간 서울 교통 자체를 마비시키는 행위인거임…
그리고 경찰은, 모든 책임을 시위대에게 전가할려고 할 것임. 
제발 오늘밤 다들 최대한 지켜보자, 앞으로 그들이 지껄일 모든 거…",False,False,밀레니얼코끼리
398,2024-12-22 03:44:02+09:00,야옹뉴스,https://twitter.com/Ryam_nb/status/1870540748434952296,아시바 추워서 모자쓰묜 소리가 잘안들림ㅋㅋㅋㅋㅋ,False,False,
1142,2024-12-22 03:44:06+09:00,***************,https://twitter.com/cai_hua__/status/1870540766025744571,"‼️농협 301-0017-1731-11 전국농민총연맹‼️

- 전농tv 구독-&gt; 동시시청가능 인원 증가
- 라이브 볼 때 볼륨1-&gt; 음소거는 시청자 수 집계 x",False,False,뀨왕
33,2024-12-22 03:44:34+09:00,********,https://twitter.com/milletian_all/status/1870540883478950078,"전국 팔도 다 문제 없었는데 오로지 서울에서만 통행이 금지되는 합당한 이유를 경찰들은 설명해내야 할 것입니다.
무슨 권리로 사람들을 끌어내고 사유재산을 훼손하며 주먹을 들고 방패를 들고 있습니까.",False,False,밀레니얼코끼리
1141,2024-12-22 03:44:35+09:00,*************,https://twitter.com/cai_hua__/status/1870540890789527752,"경찰 놈들 수법은 똑같습니다!!!
사람들 관심이 적어지고 추위에 지치는 새벽 3-4시경에 갑자기 무력으로 사람들 치거나 강제진압하는 경우가 굉장히 흔합니다!!! 가지 못하는 사람들은 목격자가 됩시다!!! 그러나 아프…",False,False,뀨왕
808,2024-12-22 03:44:42+09:00,*********,https://twitter.com/mabi_relru/status/1870540916576121189,"새벽 3시가 넘었지만 우리의 빛은 꺼지지 않고 있습니다. 각종 구호물품, 식량, 방한용품이 모이고 있습니다.
500인분의 어묵차가 오고 있고, 쉼터처럼 쓰라며 버스를 보내주겠다는 분도 계십니다. 위대한 국민들의 연대와 응원…",False,False,천고마비
807,2024-12-22 03:44:52+09:00,**********,https://twitter.com/mabi_relru/status/1870540960624713856,남태령역 사당 방면 가실분들 상비약이랑 따뜻한 것이 지금 현장에 제일 필요할 것 같습니다. 음식은 많이 배달 시켜주시고 하셨지만 상비약과 따뜻한 것은 아직도 부족하다고 전해들었습니다. 점점 바람이 거세집니다. 지금 날씨가…,False,False,천고마비
397,2024-12-22 03:45:13+09:00,**********,https://twitter.com/Ryam_nb/status/1870541049938231792,남태령역에 사람이 다른 곳만큼 많지 않습니다 배달 선결제 많이 오고 있는데 여기 계신 분들께 나눠드리기가 어려워서 그냥 농민분들께 후원해주셔도 좋을 것 같아요!! 일단 아직 저녁식사 안 하셨던 농민분들이 최우선으로 드시고…,False,False,야옹뉴스
396,2024-12-22 03:45:31+09:00,야옹뉴스,https://twitter.com/Ryam_nb/status/1870541121790820828,그래요 먹을거 많아요 차라리 흐유ㅓㄴ해줘,False,False,
32,2024-12-22 03:45:33+09:00,***********,https://twitter.com/milletian_all/status/1870541133065126143,"남태령역 집회 N15 타고 도착. 사당역 지나서 버스길 막혔다며 내려주심. 이런식으로 이중으로 경찰버스 있음. 안쪽으로 못 들어가시는 선결제 음료, 음식 등 일부 도움 드림.
자리잡고 앉자마자 유자차, 어묵, 만두 등…",False,False,밀레니얼코끼리
1647,2024-12-22 03:45:48+09:00,***************,https://twitter.com/tokkicomrade/status/1870541194620747890,무슨뜻인지는 알겠는데 그건 지금 뿐 이니라 원래부터 그랬고 지금도 그런거고 앞으로도 그럴것임 이 기회를 통해 꿘에대한 거부감이 덜어지셨길,False,False,다람쥐동무
395,2024-12-22 03:45:59+09:00,*********,https://twitter.com/Ryam_nb/status/1870541242117099927,이명박때부터 유구하게 경찰 패턴이 똑같았음 사람들 어느 정도 빠진 밤 9시 10시부터 지들이 인도 점거하고 차도로 밀어내고 도로교통법 위반이라고 하고 과도하게 통행 제지해서 주변 상인들 주민들 불편 가중시키고.. 불법시위라…,False,False,야옹뉴스
31,2024-12-22 03:46:00+09:00,*******,https://twitter.com/milletian_all/status/1870541244314902845,남태령역 상황 차벽 뒤쪽 상황 차벽 계속 세우고 자기들끼리 차 나중에 못 뺄 정도로 채우려고 난리입니다 이재명 구속이라며 외치는 경찰모자도 있습니다 본대 오기 한참 전인데 경찰 계속 난리입니다 도와주세요 더 와주세요 본대 빨리…,False,False,밀레니얼코끼리
394,2024-12-22 03:46:05+09:00,*************,https://twitter.com/Ryam_nb/status/1870541265407967505,"현재 남태령역으로 음식 주문이 과도하게 몰리고 있다고 합니다...!!! 남태령에는 여의도나 광화문처럼 사람이 많지 않은고로, 좋은 마음들 정말 감사드리지만, 음식이 남거나 버려지지 않도록 잠시 멈춰주시면 좋겠습니다!!",False,False,야옹뉴스
393,2024-12-22 03:46:15+09:00,*********,https://twitter.com/Ryam_nb/status/1870541306906501162,"지금 남태령에 힘을 쏟아서 저기를 뚫어야 하는 이유
대통령 씨발놈이 존나 남발한 거부권들
그 거부권 1호가 양곡관리법 개정안임",False,False,야옹뉴스
392,2024-12-22 03:46:19+09:00,********,https://twitter.com/Ryam_nb/status/1870541326154088833,"이시간에 남태령 길바닥에 버려지다니
너희는 앞으로 쌀겨에 모래섞은밥을먹어라",False,False,야옹뉴스
391,2024-12-22 03:46:55+09:00,*********,https://twitter.com/Ryam_nb/status/1870541474406043980,"남태령 지금 발언하시는 분 본인 소속 이름 다 밝히고는, 나는 당당해서 다 밝힐 수 있는데, 여기 경찰분들 집에 가서 가족들에게 당당하게 오늘 뭐 했는지 밝힐 수 있겠냐고 호통치심. 짱멋져…",False,False,야옹뉴스
165,2024-12-22 03:46:55+09:00,향연,https://twitter.com/jeeroo6/status/1870541477451059386,[속보] 지금 지원버스가 들어오시려다가 알게된 상황인데요... 사당쪽 뿐만 아니라 과천방향도 경찰들이 차벽을 세우고 막고 있다고 합니다... 즉 전농과 시민들이 양방향으로 경찰에게 포위되어 있는 상황입니다... 고립상태입…,False,False,반짝
390,2024-12-22 03:47:42+09:00,**********,https://twitter.com/Ryam_nb/status/1870541674562383877,"남태령 현장으로 가시는 분들, 경찰이 길 막고 신분증 확인, 소지품 검사하는 거 응하지 않으셔도 괜찮습니다.
또, 공무원증을 제시하고 신분과 소속, 성명, 불심검문 목적과 이유를 밝히지 않은 채로 신분증과 소지품 검사를…",False,False,야옹뉴스
806,2024-12-22 03:48:00+09:00,천고마비,https://twitter.com/mabi_relru/status/1870541748377915508,아 공무원은 정치중립의 의무 있는 줄 알았는데 경찰은 뭐 특별히 예외셔서 경찰청 달고 잘도 올리는거임? https://t.co/VQ2VzrvgdX,False,['https://x.com/ppppieppppie/status/1870535668230995982'],
1646,2024-12-22 03:48:35+09:00,**********,https://twitter.com/tokkicomrade/status/1870541896055177588,한편 충청도 방구석에 누워잇지만 영혼만은 남태령보낸 아카이아노조 미르미돈지회 지회장 권한대행,False,False,다람쥐동무
389,2024-12-22 03:48:36+09:00,야옹뉴스,https://twitter.com/Ryam_nb/status/1870541900278890972,봄이온다면 틀어주면 좋겠다 노래신청 어케하냐 앞에 가야되냐??,False,False,
1645,2024-12-22 03:48:46+09:00,향연,https://twitter.com/tokkicomrade/status/1870541941022331315,[속보] 지금 지원버스가 들어오시려다가 알게된 상황인데요... 사당쪽 뿐만 아니라 과천방향도 경찰들이 차벽을 세우고 막고 있다고 합니다... 즉 전농과 시민들이 양방향으로 경찰에게 포위되어 있는 상황입니다... 고립상태입…,False,False,다람쥐동무
388,2024-12-22 03:49:08+09:00,향연,https://twitter.com/Ryam_nb/status/1870542033854898544,[속보] 지금 지원버스가 들어오시려다가 알게된 상황인데요... 사당쪽 뿐만 아니라 과천방향도 경찰들이 차벽을 세우고 막고 있다고 합니다... 즉 전농과 시민들이 양방향으로 경찰에게 포위되어 있는 상황입니다... 고립상태입…,False,False,야옹뉴스
387,2024-12-22 03:49:17+09:00,야옹뉴스,https://twitter.com/Ryam_nb/status/1870542070366216200,아진짜 씹새들,False,False,
1644,2024-12-22 03:52:23+09:00,**************,https://twitter.com/tokkicomrade/status/1870542851928719558,흰 눈이 빛이되는 윤석열 퇴진,False,False,다람쥐동무
596,2024-12-22 03:53:29+09:00,***********,https://twitter.com/noreunza_/status/1870543126559179044,정우성 응상 후기 https://t.co/tMlsIFflzY,"['https://pbs.twimg.com/media/GfT3Q1EasAEtEaS.png', 'https://pbs.twimg.com/media/GfT3Q1FbAAAetTn.png', 'https://pbs.twimg.com/media/GfT3Q1DbkAADmRi.png']",False,계란흰자
1643,2024-12-22 03:53:33+09:00,향연,https://twitter.com/tokkicomrade/status/1870543146100408388,저체온증 위험군이신 분들을 위해 시민분들이 난방버스를 보내주시는데 양쪽이 막혀 진입이 안되는 상황입니다! ㅠㅠ 이 무슨 말도 안되는 상황인지요... 적어도 한쪽은 열려 있어야죠... 경찰분들 정말 뭐하시려고 하는거에요?!,False,False,다람쥐동무
1642,2024-12-22 03:54:06+09:00,**********,https://twitter.com/tokkicomrade/status/1870543283090530475,"아니그냥 아무노래나붙잡고 민가로만들고잇잖아
전유도 아니고 탈취 수준임",False,False,다람쥐동무
1641,2024-12-22 03:54:12+09:00,********,https://twitter.com/tokkicomrade/status/1870543306771529809,@beatdead22 저진짜흐느끼고잇어요 전농사실 전지전농 준말인것같음 ㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False,False,다람쥐동무
595,2024-12-22 03:54:15+09:00,향연,https://twitter.com/noreunza_/status/1870543320860262707,[속보] 지금 지원버스가 들어오시려다가 알게된 상황인데요... 사당쪽 뿐만 아니라 과천방향도 경찰들이 차벽을 세우고 막고 있다고 합니다... 즉 전농과 시민들이 양방향으로 경찰에게 포위되어 있는 상황입니다... 고립상태입…,False,False,계란흰자
1640,2024-12-22 03:54:19+09:00,**********,https://twitter.com/tokkicomrade/status/1870543338015006887,이거좋다 &lt;전지전농 전농 전국농민회총연맹&gt;,False,False,다람쥐동무
1639,2024-12-22 03:54:36+09:00,**********,https://twitter.com/tokkicomrade/status/1870543409523703950,형님 저노래 후렴구에 윤석열탄핵 넣을까요?,False,False,다람쥐동무
93,2024-12-22 03:54:37+09:00,둥글벅적,https://twitter.com/oxovpice/status/1870543413365575898,어느 정도 열 내렸는데 첫 차 타고 갈까? 몸 상태가 애매해서 고민된다.,False,False,
1638,2024-12-22 03:54:45+09:00,**********,https://twitter.com/tokkicomrade/status/1870543446253109459,"흰눈이 꽃잎처럼내려와 우리의 사랑 축복해
윤석열 퇴진!!!!!!!!!1

동지들이민가를모르면...아무노래나붙잡고민가로만들면된다",False,False,다람쥐동무
1637,2024-12-22 03:54:50+09:00,**********,https://twitter.com/tokkicomrade/status/1870543467052744992,아진짜너무동지들한테죄송한데 제가저자리에있었어야한다는생각이드네요갑자기 플레이리스트때문에,False,False,다람쥐동무
386,2024-12-22 03:55:59+09:00,************,https://twitter.com/Ryam_nb/status/1870543756900081726,경찰ㅠ이 씨ㅂ새끼들이 길만 비켜주면 되는데 ㅅㅂㅅㅂ,False,False,야옹뉴스
1165,2024-12-22 03:56:36+09:00,포롱포롱,https://twitter.com/eddiethepuff/status/1870543912215216149,후플후프가 짱이야 단결투쟁 처ㅣ적화 기숙사 시위장에서 엄청봄 https://t.co/W9avf7LHkj,['https://pbs.twimg.com/media/GfWBsq2acAABbVd.jpg'],False,
1164,2024-12-22 03:57:07+09:00,******,https://twitter.com/eddiethepuff/status/1870544043144618400,사당ic막은거면 물류까지 막힌다는건데 너네 물류화물운송조합 무서운줄모르네..,False,False,포롱포롱
